timestamp,cpu_usr,cpu_sys,cpu_iow,cpu_idle,mem_used_mb,mem_free_mb,net_rx_kbps,net_tx_kbps,ast_channels,ast_endpoints_online
1780431644,1.1,3.0,0.0,94.8,473,1501,0,1,1,1
1780431645,1.6,3.0,0.0,94.3,473,1500,0,2,1,1
1780431646,1.3,2.7,0.0,93.8,473,1500,0,1,0,2
1780431647,1.6,2.9,0.0,93.3,473,1500,0,2,0,2
1780431648,0.8,2.7,0.0,95.4,473,1500,0,2,0,1
1780431649,1.1,4.0,0.0,92.8,473,1500,0,1,0,1
1780431650,0.5,3.0,0.0,95.6,474,1500,0,2,0,1
1780431651,1.3,4.6,0.0,93.3,474,1499,0,1,0,1
1780431652,1.1,3.5,0.0,93.9,474,1499,0,2,0,1
1780431653,1.1,2.4,0.0,94.4,474,1499,0,2,0,1
1780431654,0.8,2.7,0.3,94.6,474,1499,0,1,0,1
1780431655,1.6,2.7,0.0,93.8,474,1499,0,2,0,1
1780431656,0.5,3.2,0.0,94.1,474,1499,0,2,0,1
1780431657,1.6,2.4,0.0,94.4,474,1499,0,1,0,1
1780431658,0.8,2.5,0.0,95.3,474,1499,0,1,0,1
1780431659,1.1,3.0,0.0,94.3,474,1499,0,1,0,1
1780431661,0.8,3.2,0.0,94.6,474,1499,0,1,0,1
1780431662,2.4,4.3,0.0,91.8,472,1501,0,2,1,1
1780431663,1.4,1.9,0.0,94.1,474,1499,0,1,0,1
1780431664,0.8,2.5,0.0,95.4,475,1498,0,3,0,1
1780431665,1.1,3.0,0.3,94.3,476,1497,1,4,0,1
1780431666,1.1,3.5,0.0,94.3,476,1497,0,1,1,1
1780431667,1.4,4.1,0.0,92.9,476,1497,0,2,0,1
1780431668,0.8,2.4,0.0,94.3,476,1497,0,3,0,1
1780431669,1.1,3.0,0.0,94.3,476,1497,0,1,1,1
1780431670,1.4,2.4,0.0,94.6,477,1496,0,2,1,1
1780431671,0.5,3.3,0.0,95.4,477,1496,0,1,1,1
1780431672,1.1,3.4,0.0,94.2,477,1495,0,2,0,2
1780431673,1.9,2.7,0.0,93.2,477,1496,0,2,0,1
1780431674,1.1,2.7,0.0,94.3,477,1496,0,2,0,2
1780431675,1.1,2.8,0.3,94.5,477,1496,0,1,0,2
1780431676,0.5,2.2,0.0,95.6,477,1496,0,1,0,1
1780431677,1.1,2.7,0.0,94.5,477,1496,3,39,0,1
1780431678,0.3,0.5,0.0,99.0,478,1495,0,0,0,1
1780431679,0.3,0.5,0.0,99.2,478,1495,0,0,0,1
1780431680,0.3,0.3,0.3,99.0,478,1495,0,0,0,1
1780431682,0.0,0.5,0.0,99.5,478,1495,0,0,0,1
1780431683,0.0,0.3,0.0,99.5,479,1495,0,0,0,1
1780431684,0.0,0.3,0.0,99.7,479,1494,0,0,0,1
1780431685,0.3,0.3,0.0,99.5,479,1494,0,0,0,1
1780431686,0.3,0.3,0.0,99.5,479,1494,0,0,0,1
1780431687,0.5,0.3,0.0,99.2,479,1494,0,0,0,1
1780431688,0.3,1.9,0.0,97.0,479,1494,1,16,0,1
1780431689,1.1,3.6,0.0,94.4,475,1498,0,2,0,1
1780431690,1.4,3.0,0.0,93.4,476,1497,0,2,0,2
1780431691,1.4,3.0,0.0,93.9,476,1497,0,2,1,1
1780431692,1.1,3.3,0.0,93.9,477,1497,0,2,1,1
1780431693,2.2,4.9,0.0,91.4,477,1497,0,2,0,1
1780431694,1.1,3.0,0.0,94.5,477,1497,0,2,0,2
1780431695,0.8,3.8,0.0,93.2,477,1497,1,1,0,2
1780431696,0.8,3.3,0.0,94.5,477,1496,0,2,0,1
1780431697,1.1,3.1,0.3,94.4,478,1495,0,2,0,1
1780431698,1.4,3.3,0.0,93.7,478,1495,0,2,0,1
1780431699,1.4,3.6,0.0,93.6,478,1495,0,4,0,1
1780431700,1.4,3.3,0.0,93.7,478,1495,0,2,0,2
1780431701,0.6,4.2,0.0,94.5,478,1495,0,1,1,1
1780431702,0.8,4.3,0.3,93.8,479,1494,0,1,0,1
1780431703,1.6,3.5,0.0,93.3,479,1494,0,2,0,1
1780431705,1.6,2.7,0.0,93.8,472,1501,0,1,0,1
1780431706,0.8,4.1,0.0,93.8,472,1501,0,1,0,2
1780431707,1.6,2.7,0.0,93.2,473,1500,0,3,1,1
1780431708,1.3,3.8,1.1,92.2,473,1500,0,2,1,1
1780431709,1.9,3.3,0.0,93.7,473,1500,0,2,0,1
1780431710,0.8,4.1,0.0,94.2,474,1500,0,1,0,1
1780431711,1.1,3.5,0.0,93.3,472,1501,0,2,0,1
1780431712,0.8,4.0,0.0,93.3,472,1501,0,3,0,1
1780431713,1.6,3.7,0.0,92.5,473,1501,0,2,0,2
1780431714,1.4,3.3,0.0,94.3,465,1508,0,3,1,1
1780431715,1.6,3.8,0.0,92.7,466,1507,0,1,0,1
1780431716,1.1,3.3,0.0,94.0,468,1505,0,2,0,1
1780431717,1.1,3.0,0.3,94.0,469,1504,0,1,0,1
1780431718,1.4,4.1,0.0,93.2,469,1504,0,2,0,1
1780431719,1.1,3.8,0.0,93.3,467,1506,0,1,0,2
1780431720,0.8,3.8,0.0,93.7,468,1505,0,2,1,1
1780431721,1.1,3.8,0.0,93.5,469,1504,0,1,0,1
1780431722,1.1,2.7,0.0,94.8,468,1505,0,2,0,1
1780431723,1.1,4.1,0.0,94.0,468,1505,0,1,0,1
1780431724,1.1,3.0,0.0,94.5,470,1504,1,3,1,1
1780431725,0.5,4.9,0.3,92.7,470,1504,0,1,1,1
1780431727,1.4,3.2,0.0,93.5,470,1504,0,2,1,1
1780431728,1.4,3.5,0.0,93.8,470,1503,0,2,0,1
1780431729,1.5,3.1,0.0,93.8,470,1503,0,1,0,1
1780431730,0.8,4.3,0.0,93.0,470,1503,0,2,0,2
1780431731,1.4,3.5,0.0,92.7,470,1503,0,2,0,2
1780431732,1.1,3.8,0.0,93.8,470,1503,0,3,0,2
1780431733,1.6,4.3,0.0,92.7,472,1501,0,2,1,1
1780431734,1.6,3.8,0.0,92.2,474,1499,0,2,0,1
1780431735,1.4,3.5,0.0,94.3,475,1499,0,2,0,1
1780431736,0.8,3.8,0.3,93.2,475,1498,0,2,0,1
1780431737,0.5,4.1,0.0,93.8,475,1498,0,2,0,2
1780431738,0.8,3.3,0.0,94.0,475,1498,0,1,1,1
1780431739,1.1,3.2,0.0,94.1,476,1498,0,1,0,1
1780431740,1.1,2.9,0.0,94.4,470,1503,0,2,0,1
1780431741,1.4,2.7,0.0,94.5,471,1502,0,1,0,2
1780431742,1.1,3.5,0.0,93.3,471,1502,0,2,1,1
1780431743,1.1,3.3,0.0,94.0,474,1499,0,1,1,1
1780431744,1.1,3.0,0.0,95.1,474,1499,0,2,0,1
1780431745,1.6,3.5,0.3,93.2,475,1498,0,2,0,1
1780431746,1.6,3.0,0.0,94.3,477,1497,0,2,0,1
1780431747,1.1,3.0,0.0,94.3,477,1497,0,4,0,1
1780431749,0.5,3.3,0.0,94.5,477,1497,0,1,0,2
1780431750,1.9,3.6,0.0,92.9,470,1504,0,1,1,1
1780431751,1.1,3.3,0.0,93.5,472,1502,0,2,0,1
1780431752,1.3,4.0,0.0,92.7,476,1498,0,2,0,1
1780431753,0.8,3.0,0.0,95.3,476,1498,0,2,0,2
1780431754,2.1,3.8,0.0,92.5,476,1497,0,2,0,1
1780431755,1.4,3.0,0.0,94.3,477,1497,1,1,0,1
1780431756,1.6,3.5,0.3,93.3,477,1496,0,2,0,2
1780431757,0.8,3.6,0.0,94.5,477,1496,0,2,0,2
1780431758,1.9,3.3,0.0,93.8,477,1496,0,3,1,1
1780431759,1.1,3.0,0.0,93.5,479,1494,0,1,0,1
1780431760,1.6,3.0,0.0,93.4,479,1494,0,2,0,1
1780431761,1.9,3.2,0.0,93.2,479,1494,0,2,0,1
1780431762,1.1,3.3,0.0,94.3,477,1496,0,2,0,2
1780431763,1.1,3.5,0.0,94.0,476,1497,0,1,0,1
1780431764,1.6,2.7,0.0,94.0,480,1493,0,1,0,1
1780431765,1.6,2.5,0.0,94.8,480,1493,0,1,0,1
1780431766,1.1,3.3,0.3,93.5,480,1493,0,1,0,2
1780431767,1.1,4.1,0.0,93.7,481,1492,0,2,0,2
1780431768,1.4,3.3,0.0,93.8,481,1492,0,1,1,1
1780431770,1.6,3.0,0.0,93.8,481,1492,1,3,1,1
1780431771,1.9,2.4,0.8,92.4,481,1492,0,2,0,1
1780431772,1.4,3.0,0.0,94.5,480,1493,0,3,0,1
1780431773,0.8,3.3,0.0,94.8,480,1493,1,2,0,2
1780431774,1.1,3.8,0.0,93.8,476,1497,0,2,1,1
1780431775,0.8,3.5,0.0,93.7,476,1497,0,2,1,1
1780431776,2.2,3.8,0.3,92.2,477,1496,0,2,0,1
1780431777,1.1,3.3,0.0,94.0,478,1495,0,1,0,1
1780431778,1.6,4.8,0.0,91.2,479,1495,0,1,0,1
1780431779,1.9,3.5,0.0,93.5,479,1495,0,2,0,1
1780431780,1.1,3.6,0.0,94.5,479,1494,0,2,0,2
1780431781,1.1,3.3,1.1,93.1,479,1494,0,1,1,1
1780431782,1.9,4.4,0.0,92.3,479,1494,0,2,0,1
1780431783,1.1,3.9,0.0,93.9,479,1494,0,2,0,1
1780431784,1.4,3.0,0.0,93.2,479,1494,1,2,0,1
1780431785,1.1,3.0,0.0,94.8,479,1494,0,2,1,1
1780431786,0.8,3.8,0.0,93.7,480,1494,0,3,0,1
1780431787,1.3,3.9,0.0,92.9,480,1493,0,2,0,1
1780431788,1.1,3.8,0.0,92.9,480,1493,0,2,0,1
1780431789,1.4,2.8,0.0,94.7,481,1492,0,2,0,2
1780431791,1.4,3.9,0.0,93.1,481,1492,0,2,0,1
1780431792,1.4,4.1,1.1,92.1,481,1492,0,1,1,1
1780431793,1.9,3.5,0.0,92.4,481,1492,0,2,0,1
1780431794,2.7,3.0,0.0,92.9,474,1499,0,1,0,1
1780431795,1.1,3.0,0.0,93.4,474,1499,0,2,0,2
1780431796,0.6,4.7,0.0,93.7,474,1499,0,3,0,2
1780431797,1.9,4.1,0.0,92.6,474,1499,0,1,1,1
1780431798,0.8,3.0,0.0,94.2,475,1499,0,2,1,1
1780431799,1.4,3.9,0.0,93.7,475,1498,0,2,0,1
1780431800,2.5,3.8,0.3,92.6,475,1498,0,2,0,1
1780431801,1.9,3.2,0.0,93.6,475,1498,0,1,0,2
1780431802,1.3,2.7,0.0,94.4,475,1498,0,1,0,2
1780431803,1.9,4.0,0.0,92.0,475,1498,0,2,1,1
1780431804,2.4,4.0,0.0,91.9,475,1498,0,1,0,1
1780431805,1.4,3.3,0.0,94.0,475,1498,0,2,0,1
1780431806,1.4,3.3,0.0,94.0,475,1498,0,2,0,1
1780431807,1.9,2.7,0.0,94.3,475,1498,1,38,0,1
1780431808,0.0,0.3,0.0,99.7,476,1497,0,0,0,1
1780431809,0.3,0.8,0.0,99.0,476,1497,0,0,0,1
1780431810,0.0,0.0,0.0,100.0,476,1497,0,0,0,1
1780431811,0.0,0.0,0.0,100.0,476,1497,0,0,0,1
1780431812,0.3,0.0,0.0,99.7,476,1497,0,0,0,1
1780431814,0.3,0.3,0.0,99.5,476,1497,0,0,0,1
1780431815,0.5,0.3,0.0,99.2,476,1496,1,0,0,1
1780431816,0.0,0.3,0.0,99.7,476,1497,0,0,0,1
1780431817,0.3,0.5,0.0,99.2,476,1497,0,0,0,1
1780431818,1.1,2.1,0.0,96.3,477,1497,1,15,0,1
1780431819,1.9,3.8,0.0,92.7,477,1497,0,2,0,2
1780431820,1.9,4.6,0.0,92.4,477,1497,0,1,0,1
1780431821,1.1,3.6,0.3,93.7,477,1496,12,11,1,1
1780431822,1.4,3.6,0.0,93.7,478,1495,0,2,0,1
1780431823,1.1,3.8,0.0,92.9,478,1495,0,1,0,2
1780431824,1.6,4.1,0.0,93.2,478,1495,0,2,0,1
1780431825,1.1,4.9,0.0,92.4,478,1495,2,6,0,1
1780431826,1.1,4.3,0.0,92.9,479,1494,0,15,0,1
1780431827,1.4,5.7,0.0,91.9,470,1503,0,1,0,2
1780431828,1.1,3.9,0.0,93.4,471,1502,0,2,1,1
1780431829,1.9,2.2,0.0,94.0,471,1502,0,2,0,1
1780431830,1.6,3.5,0.3,92.9,473,1500,0,1,0,2
1780431831,2.2,4.1,0.0,92.7,465,1508,0,4,0,1
1780431832,1.9,4.7,0.0,92.9,467,1507,0,1,0,1
1780431833,1.4,3.5,0.0,93.0,467,1506,0,3,1,1
1780431835,2.5,3.0,0.0,93.5,467,1506,2,16,0,1
1780431836,1.1,4.3,0.3,92.7,469,1504,0,3,0,2
1780431837,1.4,4.3,0.0,92.7,471,1502,0,1,0,1
1780431838,1.4,3.6,0.0,93.7,471,1502,0,2,0,1
1780431839,1.4,4.3,0.0,92.4,471,1502,0,2,1,1
1780431840,1.9,4.6,0.0,92.5,472,1501,0,2,0,1
1780431841,1.6,3.3,1.1,92.3,472,1501,0,1,1,1
1780431842,1.9,4.1,0.0,92.4,472,1501,0,1,0,1
1780431843,2.4,4.5,0.0,91.8,470,1503,1,18,0,1
1780431844,1.9,3.8,0.0,93.0,471,1502,0,2,0,2
1780431845,1.1,3.3,0.0,94.3,471,1502,1,1,1,1
1780431846,1.4,3.8,0.0,93.8,473,1501,0,1,0,1
1780431847,1.6,3.0,0.0,93.5,473,1500,0,2,0,2
1780431848,1.3,3.2,0.0,93.8,473,1500,0,1,1,1
1780431849,1.9,3.5,0.0,93.1,473,1500,0,1,0,1
1780431850,1.4,3.9,0.0,93.4,473,1500,0,1,0,2
1780431851,1.9,3.5,0.3,92.1,474,1499,0,2,0,1
1780431852,2.4,4.1,0.0,92.7,477,1496,0,2,1,2
1780431853,2.2,4.3,0.0,91.9,478,1495,0,1,0,1
1780431854,2.4,3.8,0.0,91.9,477,1496,0,2,1,1
1780431855,1.6,4.6,0.0,92.4,477,1496,0,4,0,2
1780431857,1.6,4.1,0.0,92.6,477,1496,0,2,0,1
1780431858,1.4,4.3,0.0,92.7,479,1495,0,2,0,2
1780431859,2.4,4.3,0.0,91.7,479,1495,0,1,0,1
1780431860,2.1,5.1,0.0,91.2,479,1495,0,2,1,1
1780431861,2.2,4.9,0.3,91.1,479,1494,0,1,0,2
1780431862,1.6,4.3,0.0,92.7,479,1494,0,1,0,1
1780431863,1.4,3.5,0.0,93.2,480,1493,0,3,0,2
1780431864,1.3,4.3,0.0,93.3,474,1499,0,2,0,1
1780431865,1.9,3.8,0.0,92.1,474,1499,0,1,1,2
1780431866,2.7,3.3,0.0,92.9,474,1499,0,2,1,1
1780431867,2.2,3.3,0.0,93.7,474,1499,0,1,0,1
1780431868,1.6,3.2,0.0,92.7,474,1499,0,1,0,1
1780431869,1.4,3.6,0.0,93.9,474,1499,0,1,0,2
1780431870,1.1,4.6,0.0,93.2,469,1504,0,1,0,1
1780431871,2.2,4.1,0.3,92.1,469,1504,0,2,0,2
1780431872,1.4,4.9,0.0,91.9,469,1504,0,1,0,1
1780431873,1.6,5.1,0.0,92.1,469,1504,0,1,1,1
1780431875,1.1,5.2,0.0,92.4,470,1503,1,2,0,2
1780431876,1.4,4.9,0.0,92.1,463,1510,0,4,0,1
1780431877,1.9,4.0,0.0,91.9,464,1509,0,2,1,1
1780431878,1.4,4.9,0.0,92.4,464,1509,0,2,0,2
1780431879,1.4,4.6,0.0,92.1,465,1508,0,1,1,1
1780431880,1.9,3.8,0.0,92.3,465,1508,0,2,0,1
1780431881,1.6,3.6,0.3,92.6,465,1508,0,2,1,2
1780431882,1.6,3.8,0.0,92.4,465,1508,0,1,0,1
1780431883,1.6,3.3,0.0,92.9,467,1507,0,2,1,1
1780431884,1.9,4.1,0.0,92.9,467,1506,0,1,0,2
1780431885,2.5,3.6,0.0,92.3,468,1506,0,2,0,1
1780431886,2.2,3.8,0.0,92.3,463,1510,0,2,1,1
1780431887,1.6,3.8,0.0,92.9,464,1509,0,1,0,1
1780431888,2.2,3.8,0.0,92.1,466,1507,0,1,1,1
1780431889,2.2,4.4,0.0,92.6,466,1507,0,1,0,1
1780431890,1.9,5.4,0.0,91.1,467,1506,0,2,1,1
1780431891,1.9,4.6,0.0,92.1,467,1506,0,1,0,1
1780431892,1.6,4.3,0.0,92.4,467,1506,0,2,0,2
1780431893,1.1,3.6,0.0,93.2,468,1505,0,1,0,1
1780431894,1.6,4.7,0.0,92.9,468,1505,0,2,0,2
1780431896,1.4,4.6,0.0,92.1,468,1505,0,2,0,1
1780431897,2.5,3.0,0.3,92.9,470,1503,0,1,0,2
1780431898,0.8,4.1,0.0,92.9,471,1502,0,3,0,1
1780431899,2.2,4.3,0.0,92.1,471,1502,1,2,0,2
1780431900,1.1,4.6,0.0,92.1,471,1502,0,1,0,1
1780431901,1.4,4.3,0.3,91.6,471,1502,0,2,0,2
1780431902,1.4,3.6,0.0,93.7,473,1500,0,1,0,1
1780431903,1.6,4.1,0.0,92.4,474,1499,0,1,1,1
1780431904,1.6,3.8,0.0,93.2,474,1499,0,1,0,1
1780431905,2.4,5.1,0.0,90.8,475,1498,1,2,0,2
1780431906,2.5,3.3,0.8,92.6,476,1497,0,1,0,1
1780431907,1.6,3.3,0.0,92.9,478,1496,0,1,0,1
1780431908,1.1,4.3,0.0,92.4,478,1495,0,1,0,2
1780431909,1.1,3.1,0.0,94.4,478,1495,0,1,0,1
1780431910,1.9,4.9,0.0,92.2,478,1495,0,2,1,1
1780431911,1.6,5.4,0.0,91.8,478,1495,0,2,0,2
1780431912,1.4,3.6,0.0,93.9,478,1495,0,1,1,1
1780431913,1.9,4.3,0.0,91.7,478,1495,0,2,0,2
1780431914,2.4,3.5,0.0,91.9,474,1499,0,2,1,1
1780431916,1.1,4.6,0.0,91.4,476,1497,0,1,0,1
1780431917,2.7,4.8,0.3,90.3,477,1496,0,1,1,1
1780431918,1.6,3.8,0.0,92.9,477,1496,0,1,0,2
1780431919,1.4,3.8,0.0,92.9,477,1496,0,2,0,1
1780431920,1.4,4.1,0.0,92.9,478,1496,0,1,0,2
1780431921,1.9,4.3,0.3,91.9,478,1495,0,4,1,1
1780431922,1.6,4.3,0.0,91.6,478,1495,0,1,0,2
1780431923,1.6,4.1,0.0,93.2,478,1495,0,1,1,1
1780431924,1.4,3.0,0.0,93.7,478,1495,0,1,0,1
1780431925,1.9,4.1,0.0,91.8,471,1502,0,2,1,1
1780431926,1.9,4.1,0.0,92.9,472,1501,0,2,0,2
1780431927,1.9,4.6,0.0,91.2,472,1501,0,3,0,1
1780431928,1.1,4.9,0.0,92.6,472,1501,0,2,1,1
1780431929,2.7,4.3,0.0,91.4,474,1499,0,2,0,1
1780431930,1.6,4.6,0.0,91.9,475,1498,0,2,1,1
1780431931,2.5,3.3,0.3,92.4,475,1498,0,2,0,1
1780431932,1.9,2.7,0.0,93.7,476,1497,0,1,0,1
1780431933,1.9,4.1,0.0,92.9,477,1496,0,1,0,2
1780431934,1.4,3.8,0.0,93.0,477,1496,1,2,0,1
1780431935,1.9,3.8,0.0,91.9,477,1496,0,1,0,2
1780431937,1.4,4.4,0.0,92.6,477,1496,0,1,0,1
1780431938,1.3,3.7,0.0,93.3,477,1496,3,39,0,1
1780431939,0.3,0.0,0.0,99.7,477,1496,0,0,0,1
1780431940,0.0,0.0,0.0,100.0,477,1496,0,0,0,1
1780431941,0.0,0.3,0.0,99.7,477,1496,0,0,0,1
1780431942,0.3,0.0,1.0,98.7,477,1496,0,0,0,1
1780431943,0.0,0.5,0.0,99.5,479,1494,0,0,0,1
1780431944,0.0,0.0,0.0,100.0,479,1494,0,0,0,1
1780431945,0.3,0.8,0.0,98.7,479,1494,0,0,0,1
1780431946,0.0,0.5,0.0,99.5,479,1494,0,0,0,1
1780431947,0.0,0.0,0.3,99.5,479,1494,0,0,0,1
1780431948,1.9,4.1,0.0,92.9,480,1494,3,21,1,1
1780431949,1.7,4.2,0.0,92.4,480,1493,0,2,0,1
1780431950,2.2,5.3,0.0,90.9,480,1493,0,1,0,1
1780431951,1.9,5.0,0.0,91.1,480,1493,0,2,0,2
1780431952,1.7,6.6,0.0,89.8,482,1491,0,1,0,2
1780431953,2.0,4.5,0.0,91.8,482,1491,0,3,1,1
1780431954,2.2,6.1,0.0,90.3,482,1491,0,1,1,1
1780431955,3.5,6.5,0.0,87.5,482,1491,0,1,0,2
1780431957,2.5,5.7,0.0,89.6,483,1490,0,1,0,2
1780431958,1.4,5.3,0.0,91.1,484,1489,0,1,1,1
1780431959,1.7,5.4,0.0,91.5,485,1488,0,1,1,1
1780431960,2.7,5.5,0.0,89.8,485,1488,0,2,0,1
1780431961,2.0,4.8,0.0,91.6,485,1488,0,2,0,2
1780431962,2.7,6.2,0.0,89.7,484,1489,0,1,0,2
1780431963,2.4,5.3,0.3,89.7,485,1488,0,2,0,2
1780431964,1.6,6.0,0.0,90.8,484,1489,0,2,0,2
1780431965,3.5,6.2,0.0,88.1,483,1490,1,2,1,1
1780431966,2.2,4.6,0.0,91.3,483,1490,0,2,1,1
1780431967,1.9,5.5,0.0,91.2,484,1489,0,2,0,2
1780431968,3.0,6.1,0.0,89.2,483,1490,0,1,0,2
1780431969,2.2,5.5,0.0,90.4,483,1490,0,1,1,2
1780431970,2.8,5.3,0.0,90.5,483,1490,0,2,0,2
1780431971,2.8,5.6,0.0,90.2,483,1490,0,2,1,2
1780431972,2.7,7.8,0.0,86.4,485,1488,0,3,0,1
1780431974,3.0,5.2,0.0,90.2,485,1489,0,2,0,2
1780431975,2.2,4.1,0.0,92.0,485,1489,0,3,0,2
1780431976,1.9,4.7,0.0,91.5,485,1489,0,1,0,1
1780431977,2.2,6.0,0.0,89.9,485,1489,0,1,1,1
1780431978,2.4,6.0,0.3,89.4,485,1489,0,3,0,1
1780431979,1.9,5.5,0.0,91.0,485,1489,0,1,0,1
1780431980,2.2,4.7,0.0,91.2,485,1489,0,2,0,2
1780431981,1.7,5.0,0.0,91.4,484,1490,0,2,0,2
1780431982,2.7,7.2,0.0,87.9,483,1490,0,2,0,1
1780431983,2.5,6.2,0.0,89.4,483,1491,0,2,1,2
1780431984,1.9,5.5,0.0,91.1,483,1490,1,2,0,2
1780431985,3.0,5.4,0.0,89.7,483,1490,1,2,1,1
1780431986,2.4,5.4,0.0,90.2,483,1490,0,2,1,1
1780431987,2.9,6.9,0.0,87.5,483,1490,0,3,0,1
1780431988,1.9,5.9,0.0,90.4,483,1490,0,2,0,1
1780431989,2.4,5.1,0.0,90.3,483,1490,0,2,0,1
1780431990,1.9,4.7,0.0,92.2,483,1490,0,1,1,1
1780431991,3.0,5.7,0.0,89.7,483,1490,0,2,1,1
1780431993,1.7,4.4,0.3,92.0,483,1490,0,3,0,1
1780431994,1.6,5.4,0.0,89.7,483,1490,0,3,1,1
1780431995,2.2,4.6,0.0,91.0,483,1490,1,2,0,1
1780431996,1.9,5.2,0.0,90.5,483,1490,0,2,1,1
1780431997,2.7,4.1,0.0,91.0,483,1490,0,1,0,1
1780431998,1.6,6.0,0.3,89.6,475,1498,0,2,0,1
1780431999,2.2,4.4,0.0,91.5,472,1501,0,1,0,1
1780432000,2.2,5.2,0.0,90.5,473,1500,0,2,1,1
1780432001,1.6,4.9,0.0,92.0,476,1497,0,1,0,1
1780432002,0.8,5.8,0.0,92.0,476,1497,0,2,0,1
1780432003,1.9,6.5,0.0,90.0,476,1497,0,1,0,2
1780432004,1.7,4.5,0.0,92.8,476,1497,0,2,0,2
1780432005,2.2,5.5,0.0,90.7,476,1497,0,1,0,2
1780432006,2.5,5.8,0.0,90.4,476,1497,0,2,0,2
1780432007,2.7,5.4,0.0,90.5,477,1496,0,2,0,1
1780432008,2.5,4.7,0.0,91.7,478,1496,0,1,0,2
1780432009,1.9,4.2,0.0,92.2,478,1496,0,1,1,1
1780432010,2.2,5.2,0.0,90.7,478,1496,0,2,0,2
1780432011,1.7,5.2,0.0,91.7,479,1494,0,1,0,2
1780432013,1.6,5.4,0.0,91.0,472,1501,0,1,0,1
1780432014,2.7,4.9,0.3,91.0,472,1501,0,2,1,1
1780432015,1.7,3.9,0.0,92.8,473,1501,0,1,1,1
1780432016,2.2,5.5,0.0,90.7,474,1499,0,3,1,1
1780432017,2.2,4.7,0.0,91.5,474,1499,0,2,1,1
1780432018,2.4,5.4,0.3,90.0,474,1499,0,2,1,1
1780432019,2.5,4.9,0.0,91.3,474,1500,0,1,1,1
1780432020,1.9,5.2,0.0,91.2,461,1512,0,1,0,1
1780432021,2.2,5.5,0.0,91.2,462,1511,0,2,0,1
1780432022,1.9,4.4,0.0,91.5,462,1511,0,2,0,1
1780432023,3.6,4.4,0.0,89.3,463,1510,0,3,0,2
1780432024,1.4,5.2,0.0,91.5,463,1510,0,2,0,2
1780432025,2.5,4.4,0.0,91.3,464,1510,1,1,0,2
1780432026,3.0,5.5,0.0,89.8,464,1510,0,2,0,1
1780432027,1.9,6.1,0.0,90.9,464,1509,0,2,1,1
1780432028,1.4,6.6,0.0,90.7,465,1508,0,2,0,2
1780432029,1.6,6.7,0.0,89.8,465,1508,0,4,0,2
1780432030,1.6,5.4,0.0,91.6,465,1508,0,2,0,1
1780432032,1.4,4.6,0.0,92.3,465,1508,0,2,0,2
1780432033,3.0,5.0,0.0,90.4,465,1508,0,1,0,2
1780432034,3.3,6.0,0.3,88.5,465,1508,0,2,0,2
1780432035,2.2,5.2,0.0,90.7,465,1508,0,2,0,1
1780432036,2.2,3.9,0.0,91.9,463,1510,0,2,0,1
1780432037,1.7,5.0,0.0,92.0,465,1508,0,4,0,1
1780432038,1.7,5.5,0.0,91.2,465,1508,0,2,1,1
1780432039,2.2,6.0,0.0,90.2,462,1511,0,1,0,1
1780432040,2.4,5.4,0.0,89.7,463,1510,0,3,0,1
1780432041,2.8,5.0,0.0,90.6,465,1508,0,2,1,1
1780432042,2.4,4.9,0.0,90.0,465,1508,0,1,0,2
1780432043,2.2,7.0,0.3,88.7,465,1508,0,2,1,1
1780432044,1.9,4.9,0.0,90.7,465,1508,0,2,1,1
1780432045,2.9,5.9,0.0,89.5,466,1507,0,2,0,2
1780432046,1.9,5.5,0.0,90.9,467,1506,0,1,0,2
1780432047,1.9,6.0,0.0,89.9,468,1505,0,3,1,1
1780432048,2.5,4.7,0.0,91.4,468,1505,0,1,1,1
1780432049,3.0,4.6,0.0,89.9,468,1505,0,3,0,1
1780432051,2.9,7.0,0.0,88.5,468,1505,0,2,0,1
1780432052,1.9,5.7,0.0,90.0,468,1505,0,2,0,2
1780432053,2.5,4.1,0.0,91.7,468,1505,0,2,0,2
1780432054,2.5,5.2,0.0,91.0,469,1504,0,2,0,2
1780432055,1.7,4.5,0.0,92.5,470,1503,1,1,0,2
1780432056,2.2,3.9,0.0,92.2,467,1506,0,2,1,1
1780432057,2.7,5.9,0.0,88.9,467,1506,0,3,1,1
1780432058,2.2,4.9,0.3,91.2,467,1506,0,3,1,1
1780432059,1.7,5.2,0.0,91.7,469,1504,0,2,0,1
1780432060,1.6,5.8,0.0,91.2,469,1504,0,1,1,1
1780432061,2.5,4.4,0.0,91.4,469,1504,0,1,1,1
1780432062,2.2,5.2,0.0,90.7,469,1504,0,1,0,1
1780432063,1.7,4.8,0.0,91.9,470,1504,0,2,1,1
1780432064,1.4,4.2,0.0,92.5,465,1508,0,1,0,1
1780432065,2.7,4.4,0.0,91.2,468,1505,0,1,0,1
1780432066,2.2,5.4,0.0,90.7,468,1505,0,1,0,1
1780432067,1.6,5.4,0.0,90.5,466,1507,2,38,0,1
1780432068,0.0,0.3,1.3,98.4,468,1505,0,0,0,1
1780432069,0.0,0.0,0.0,100.0,468,1505,0,0,0,1
1780432071,0.0,0.5,0.0,99.2,468,1505,0,0,0,1
1780432072,0.3,0.3,0.0,99.5,468,1505,0,0,0,1
1780432073,0.0,0.3,0.0,99.7,468,1505,0,0,0,1
