timestamp,cpu_usr,cpu_sys,cpu_iow,cpu_idle,mem_used_mb,mem_free_mb,net_rx_kbps,net_tx_kbps,ast_channels,ast_endpoints_online
1780426780,0,0,0,0,0,8,99,2,285,1688,0,0,0,1
1780426781,0,5,0,3,0,0,99,2,285,1688,0,0,0,1
1780426782,0,0,0,3,0,0,99,5,285,1689,0,0,0,1
1780426784,0,0,0,0,0,0,100,0,283,1690,0,0,0,1
1780426785,0,0,0,0,0,0,100,0,283,1690,0,0,0,1
1780426786,0,0,0,3,0,0,99,7,283,1690,0,0,0,1
1780426787,0,0,0,0,0,3,99,7,283,1690,0,0,0,1
1780426788,0,0,0,0,0,0,100,0,283,1690,0,0,0,1
1780426789,0,3,0,0,0,0,99,7,283,1691,0,0,0,1
1780426790,0,0,0,0,0,0,100,0,283,1691,0,0,0,1
1780426791,0,0,0,5,0,0,99,5,283,1690,0,0,0,1
1780426792,0,0,0,0,0,0,100,0,283,1690,0,0,0,1
1780426793,0,0,0,3,0,0,99,7,283,1690,0,0,0,1
1780426794,0,0,0,0,0,0,100,0,283,1691,1,0,0,1
1780426795,0,0,0,0,0,0,99,8,283,1691,0,0,0,1
1780426796,0,0,0,3,0,0,99,7,282,1691,0,0,0,1
1780426797,0,3,0,3,0,0,99,5,282,1691,0,0,0,1
1780426798,0,0,0,0,0,0,99,7,282,1691,0,0,0,1
1780426799,0,0,0,0,0,0,100,0,282,1692,0,0,0,1
1780426800,0,3,0,0,0,0,99,7,282,1692,0,0,0,1
1780426802,0,0,0,3,0,3,99,5,282,1691,0,0,0,1
1780426803,0,0,0,0,0,0,100,0,282,1691,0,0,0,1
1780426804,0,0,0,0,0,0,100,0,282,1692,0,0,0,1
1780426805,0,0,0,5,0,0,99,5,281,1692,0,0,0,1
1780426806,0,0,0,0,0,0,100,0,282,1691,0,0,0,1
1780426807,0,3,0,0,0,0,99,7,281,1692,0,0,0,1
1780426808,0,0,0,0,0,0,99,7,281,1692,0,0,0,1
1780426809,0,0,0,0,0,0,100,0,282,1691,0,0,0,1
1780426810,0,0,0,0,0,0,100,0,282,1691,0,0,0,1
1780426811,0,3,0,3,0,0,99,5,282,1691,0,0,0,1
1780426812,0,0,0,0,0,0,100,0,282,1690,0,0,0,1
1780426813,0,5,0,3,0,0,99,2,284,1690,0,0,0,1
1780426814,0,0,0,0,0,0,100,0,284,1689,0,0,0,1
1780426815,0,0,0,0,0,0,99,5,284,1689,0,0,0,1
1780426816,0,3,0,3,0,3,99,2,284,1689,0,0,0,1
1780426817,0,0,0,0,0,0,100,0,284,1689,0,0,0,1
1780426818,0,0,0,3,0,0,99,7,284,1689,0,0,0,1
1780426819,0,0,0,0,0,0,100,0,284,1689,0,0,0,1
1780426820,0,0,0,2,0,0,99,3,284,1689,0,0,0,1
1780426821,0,3,0,5,0,0,99,2,283,1690,0,0,0,1
1780426823,0,0,0,5,0,3,98,7,283,1690,12,9,0,1
1780426824,0,0,0,0,0,0,99,7,284,1690,0,0,0,1
1780426825,0,0,0,3,0,0,99,7,284,1690,0,0,0,1
1780426826,0,3,0,3,0,0,99,5,284,1689,0,0,0,1
1780426827,0,0,0,0,0,0,100,0,284,1689,0,0,0,1
1780426828,0,0,0,5,0,8,98,7,285,1688,0,0,0,1
1780426829,0,3,0,0,0,0,99,7,285,1688,0,0,0,1
1780426830,0,0,0,3,0,0,99,5,286,1688,0,0,0,1
1780426831,0,0,0,0,0,0,100,0,286,1688,0,0,0,1
1780426832,0,0,0,0,0,0,100,0,286,1687,0,0,0,1
1780426833,0,0,0,0,0,0,100,0,287,1687,0,0,0,1
1780426834,0,3,0,0,0,3,99,5,287,1686,0,0,0,1
1780426835,0,8,1,6,0,3,96,5,288,1685,0,0,0,1
1780426836,0,5,1,1,0,0,98,1,288,1685,0,0,0,1
1780426837,0,3,0,8,0,0,98,7,288,1685,0,0,0,1
1780426838,0,0,0,8,0,0,98,4,288,1685,0,0,0,1
1780426839,0,8,0,5,0,3,97,1,290,1683,0,0,0,1
1780426840,0,5,0,5,0,0,98,4,292,1681,0,0,0,1
1780426841,0,5,0,8,0,0,97,9,292,1682,0,0,0,1
1780426842,0,0,0,5,0,0,98,9,291,1682,0,0,0,1
1780426843,0,5,1,3,0,0,97,4,292,1682,0,0,0,1
1780426844,0,5,0,5,0,0,98,1,291,1682,0,0,0,1
1780426845,0,3,1,3,0,0,97,6,291,1682,0,0,0,1
1780426847,0,3,0,8,0,0,98,1,292,1682,0,0,0,1
1780426848,0,5,0,5,0,0,98,1,292,1681,0,0,0,1
1780426849,0,5,1,1,0,0,97,1,292,1681,0,0,0,1
1780426850,1,1,0,8,0,0,98,1,294,1679,0,0,0,1
1780426851,0,5,0,3,0,0,98,1,294,1679,0,0,0,1
1780426852,0,5,1,1,0,0,97,9,296,1677,0,0,0,1
1780426853,0,3,0,5,0,0,98,7,296,1677,0,0,0,1
1780426854,0,3,0,8,0,0,98,4,296,1677,0,0,0,1
1780426855,0,3,0,5,0,3,97,9,296,1677,0,0,0,1
1780426856,0,5,1,1,0,0,97,3,297,1676,0,0,0,1
1780426857,0,3,0,5,0,0,97,9,302,1671,0,0,0,1
1780426858,0,3,0,8,0,0,98,1,302,1671,0,0,0,1
1780426859,0,3,0,8,0,0,97,9,305,1669,0,0,0,1
1780426860,0,5,0,8,0,0,97,6,305,1669,0,0,0,1
1780426861,0,8,0,5,0,0,97,9,306,1667,0,0,0,1
1780426862,0,5,0,8,0,0,96,8,308,1665,0,0,0,1
1780426863,0,5,0,3,0,0,98,7,309,1664,0,0,0,1
1780426864,0,3,0,5,0,0,98,7,309,1664,0,0,0,1
1780426865,0,0,0,5,0,0,97,9,310,1663,0,0,0,1
1780426867,0,3,0,8,0,0,98,4,310,1663,0,0,0,1
1780426868,0,0,1,1,0,0,97,9,312,1661,0,0,0,1
1780426869,0,5,0,8,0,0,97,1,312,1661,0,0,0,1
1780426870,0,0,1,1,0,0,98,4,313,1661,0,0,0,1
1780426871,0,5,0,8,0,3,97,6,312,1661,0,0,0,1
1780426872,0,8,1,3,0,0,97,4,312,1661,0,0,0,1
1780426873,0,0,1,3,0,0,97,9,305,1668,0,0,0,1
1780426874,0,5,0,5,0,0,97,9,305,1668,0,0,0,1
1780426875,0,3,0,5,0,0,98,7,305,1668,0,0,0,1
1780426876,0,5,1,0,0,0,96,4,306,1667,0,0,0,1
1780426877,0,5,1,3,0,0,97,6,299,1674,0,0,0,1
1780426878,0,0,1,1,0,0,97,3,287,1686,0,0,0,1
1780426879,0,3,0,5,0,0,98,4,288,1685,0,0,0,1
1780426880,0,3,0,8,0,0,98,1,288,1685,0,0,0,1
1780426881,0,5,0,8,0,3,97,1,288,1685,0,0,0,1
1780426882,0,5,1,6,0,0,96,6,289,1684,0,0,0,1
1780426883,0,3,1,6,0,0,97,6,291,1683,0,0,0,1
1780426884,0,5,1,6,0,0,97,3,291,1683,0,0,0,1
1780426885,0,5,0,5,0,0,97,6,291,1682,0,0,0,1
1780426886,0,3,0,3,0,0,98,9,291,1682,0,0,0,1
1780426888,0,0,0,8,0,0,98,4,291,1682,0,0,0,1
1780426889,0,8,0,8,0,0,97,3,292,1682,0,0,0,1
1780426890,0,3,0,5,0,0,98,7,279,1694,0,0,0,1
1780426891,0,3,0,8,0,0,98,4,279,1694,0,0,0,1
1780426892,0,5,1,1,0,3,97,1,280,1693,0,0,0,1
1780426893,0,5,0,8,0,0,98,1,280,1693,0,0,0,1
1780426894,0,5,1,1,0,0,97,9,280,1693,0,0,0,1
1780426895,0,3,1,4,0,0,97,8,282,1691,0,0,0,1
1780426896,0,5,0,8,0,0,98,1,283,1691,0,0,0,1
1780426897,0,0,0,8,0,3,98,4,283,1691,0,0,0,1
1780426898,0,3,0,3,0,0,99,5,283,1690,0,0,0,1
1780426899,0,5,0,8,0,0,98,1,283,1690,0,0,0,1
1780426900,0,5,0,8,0,0,97,8,284,1689,0,0,0,1
1780426901,0,5,1,1,0,0,97,8,284,1689,0,0,0,1
1780426902,0,0,1,4,0,0,97,6,279,1694,0,0,0,1
1780426903,0,5,1,1,0,0,97,6,279,1694,0,0,0,1
1780426904,0,3,1,1,0,0,98,1,280,1693,0,0,0,1
1780426905,0,0,1,6,0,0,97,9,280,1693,0,0,0,1
1780426906,0,3,1,1,0,0,98,1,282,1690,0,0,0,1
1780426907,0,8,1,3,0,3,96,8,283,1690,0,0,0,1
1780426909,0,3,0,5,0,0,98,4,283,1690,0,0,0,1
1780426910,0,0,0,3,0,0,98,6,283,1690,0,0,0,1
1780426911,0,3,1,1,0,0,98,1,283,1690,0,0,0,1
1780426912,0,5,1,1,0,0,97,8,285,1688,0,0,0,1
1780426913,0,3,0,8,0,0,98,1,285,1688,0,0,0,1
1780426914,0,5,0,5,0,0,98,1,285,1688,0,0,0,1
1780426915,0,5,1,1,0,0,98,1,285,1688,0,0,0,1
1780426916,0,8,1,1,0,0,97,3,287,1686,0,0,0,1
1780426917,0,3,1,3,0,0,97,3,287,1686,0,0,0,1
1780426918,0,3,1,1,0,3,98,4,287,1686,0,0,0,1
1780426919,0,5,1,3,0,0,97,3,287,1686,0,0,0,1
1780426920,0,3,0,8,0,0,98,1,288,1685,0,0,0,1
1780426921,0,3,0,8,0,0,98,2,288,1685,0,0,0,1
1780426922,0,5,0,3,0,0,98,1,288,1685,0,0,0,1
1780426923,0,5,0,8,1,1,97,1,288,1685,0,0,0,1
1780426924,0,3,1,3,0,0,97,6,284,1689,0,0,0,1
1780426925,0,3,0,3,0,0,98,4,276,1697,0,0,0,1
1780426926,0,3,0,8,0,0,97,9,274,1699,0,0,0,1
1780426927,0,3,0,5,0,3,98,4,276,1697,0,0,0,1
1780426929,0,0,0,8,0,0,98,4,278,1695,0,0,0,1
1780426930,0,3,1,1,0,0,98,1,279,1694,0,0,0,1
1780426931,0,5,0,3,0,0,98,1,281,1692,0,0,0,1
1780426932,0,3,1,6,0,0,97,4,282,1692,0,0,0,1
1780426933,0,0,0,3,0,0,99,2,283,1690,0,0,0,1
1780426934,0,3,0,3,0,0,98,9,287,1686,0,0,0,1
1780426935,0,3,0,5,0,0,98,7,287,1686,0,0,0,1
1780426936,0,5,0,5,0,0,98,1,288,1685,0,0,0,1
1780426937,0,3,0,8,0,0,97,9,288,1685,0,0,0,1
1780426938,0,8,1,3,0,0,97,1,289,1684,0,0,0,1
1780426939,0,3,1,1,0,0,97,9,289,1684,0,0,0,1
1780426940,0,5,0,8,0,0,98,1,289,1684,0,0,0,1
1780426941,0,5,0,5,0,0,98,1,290,1683,0,0,0,1
1780426942,0,5,0,8,0,0,97,9,290,1683,0,0,0,1
1780426943,0,3,0,8,0,3,98,1,290,1683,0,0,0,1
1780426944,0,8,1,1,0,0,97,1,291,1683,0,0,0,1
1780426945,0,0,0,5,0,0,98,4,291,1683,0,0,0,1
1780426946,0,5,1,1,0,0,97,9,291,1683,0,0,0,1
1780426947,0,3,0,5,0,0,98,7,291,1683,0,0,0,1
1780426948,0,0,1,3,0,0,98,4,291,1683,0,0,0,1
1780426950,0,2,0,5,0,0,98,3,291,1683,0,0,0,1
1780426951,0,5,1,3,0,0,97,3,291,1683,0,0,0,1
1780426952,0,0,1,1,0,0,98,1,291,1682,0,0,0,1
1780426953,0,3,1,3,0,0,97,1,291,1682,0,0,0,1
1780426954,0,0,1,1,0,3,97,6,291,1682,0,0,0,1
1780426955,0,8,1,3,0,0,97,9,291,1682,0,0,0,1
1780426956,0,5,0,3,0,0,99,2,291,1682,0,0,0,1
1780426957,0,0,0,0,0,0,100,0,291,1682,0,0,0,1
1780426958,0,0,0,0,0,0,99,7,291,1682,0,0,0,1
1780426959,0,0,0,3,0,0,99,7,291,1682,0,0,0,1
1780426960,0,0,0,0,0,0,100,0,291,1682,0,0,0,1
1780426961,0,0,0,0,0,0,100,0,291,1682,0,0,0,1
1780426962,0,5,0,5,0,0,99,0,291,1682,0,0,0,1
1780426963,0,3,0,0,0,0,99,7,291,1682,0,0,0,1
1780426964,0,3,0,3,0,0,99,2,291,1682,0,0,0,1
1780426965,0,3,1,6,0,3,97,3,291,1682,0,0,0,1
1780426966,0,5,2,4,0,0,96,3,291,1682,0,0,0,1
1780426967,0,8,1,9,0,0,96,5,292,1682,0,0,0,1
1780426968,0,8,1,6,0,0,97,0,292,1682,0,0,0,1
1780426970,1,1,1,6,0,0,96,2,291,1682,0,0,0,1
1780426971,0,5,1,1,0,0,97,0,292,1681,0,0,0,1
1780426972,0,5,1,6,0,0,96,2,292,1681,0,0,0,1
1780426973,0,8,2,1,0,0,95,8,292,1681,0,0,0,1
1780426974,1,1,1,3,0,0,96,5,292,1681,0,0,0,1
1780426975,1,1,1,6,0,0,96,7,287,1686,1,0,0,1
1780426976,0,5,2,1,0,3,96,5,289,1684,0,0,0,2
1780426977,1,1,1,1,0,0,96,8,290,1683,0,0,0,1
1780426978,1,1,1,6,0,0,96,0,290,1683,0,0,0,2
1780426979,0,8,1,9,0,0,96,5,290,1683,0,0,0,1
1780426980,0,5,2,2,0,0,96,5,294,1679,0,0,0,1
1780426981,0,5,1,6,0,0,96,2,294,1679,0,0,0,1
1780426982,1,1,1,9,0,0,96,0,296,1677,0,0,0,1
1780426983,0,8,0,8,0,0,96,8,296,1677,0,0,0,1
1780426984,0,3,1,6,0,0,97,3,296,1677,0,0,0,1
1780426985,0,5,1,1,0,0,97,6,296,1677,0,0,0,1
1780426986,0,5,1,4,0,0,97,0,297,1676,0,0,0,1
1780426987,0,3,0,8,0,0,97,0,298,1675,0,0,1,2
1780426988,0,5,0,8,0,0,97,0,300,1673,0,0,0,1
1780426989,0,0,1,6,0,0,97,6,301,1672,0,0,0,2
1780426990,0,8,1,3,0,0,96,5,303,1670,0,0,0,1
1780426992,0,0,1,1,0,3,98,1,304,1669,0,0,0,1
1780426993,0,3,1,1,0,0,97,8,305,1668,0,0,0,1
1780426994,1,1,1,3,0,0,96,3,308,1666,0,0,0,1
1780426995,0,5,1,3,0,0,97,3,308,1665,0,0,0,1
1780426996,0,3,1,6,0,0,97,3,309,1664,0,0,0,1
1780426997,0,8,1,3,0,3,96,8,311,1662,0,0,1,1
1780426998,0,3,1,3,0,0,97,9,313,1660,0,0,0,1
1780426999,0,5,1,3,0,0,97,1,313,1660,0,0,0,2
1780427000,0,0,1,1,0,0,97,9,314,1659,0,0,0,1
1780427001,0,5,1,3,0,0,97,6,314,1659,0,0,0,2
1780427002,0,8,1,3,0,0,96,8,314,1659,0,0,0,1
1780427003,0,8,1,6,0,0,95,5,314,1659,0,0,0,1
1780427004,0,5,1,3,0,0,97,1,314,1659,0,0,0,1
1780427005,0,8,1,3,0,0,96,8,314,1659,0,0,0,1
1780427006,0,5,0,8,0,0,96,9,314,1659,0,0,0,1
1780427007,0,8,1,1,0,3,96,8,314,1659,0,0,0,1
1780427008,0,5,1,3,0,0,96,3,314,1659,0,0,1,1
1780427009,0,8,1,1,0,0,97,3,315,1658,0,0,0,1
1780427010,1,1,0,5,0,0,96,8,315,1658,0,0,0,1
1780427011,0,5,1,3,0,0,96,8,315,1658,0,0,0,1
1780427012,0,5,1,3,0,0,97,1,315,1658,0,0,0,1
1780427013,1,1,1,1,0,0,96,5,316,1657,0,0,0,1
1780427015,0,5,1,6,0,0,96,3,316,1657,0,0,0,1
1780427016,0,3,1,3,0,0,97,6,316,1657,0,0,0,1
1780427017,0,3,1,6,0,0,96,8,316,1657,0,0,0,1
1780427018,0,8,0,8,0,3,97,1,316,1657,0,0,1,2
1780427019,0,8,0,8,0,0,97,2,309,1664,0,0,0,1
1780427020,1,1,1,6,0,8,95,2,310,1663,0,0,0,1
1780427021,0,5,1,3,0,0,97,1,318,1655,0,0,0,1
1780427022,0,8,1,1,0,0,97,1,318,1655,0,0,0,1
1780427023,0,3,1,6,0,0,97,0,318,1655,0,0,0,1
1780427024,0,8,1,3,0,0,97,1,319,1655,0,0,0,1
1780427025,0,8,1,3,0,3,96,5,319,1655,0,0,0,1
1780427026,0,8,1,1,0,0,96,8,319,1655,0,0,1,1
1780427027,1,1,1,1,0,0,96,8,319,1655,0,0,0,1
1780427028,0,5,1,9,0,0,95,7,319,1655,0,0,0,1
1780427029,0,5,1,3,0,0,97,3,319,1654,0,0,0,1
1780427030,0,3,1,9,0,0,96,8,319,1654,0,0,0,1
1780427031,0,5,1,6,0,0,97,1,319,1654,0,0,0,1
1780427032,0,3,2,4,0,0,96,0,319,1654,0,0,0,1
1780427033,0,5,1,6,0,0,96,8,319,1654,0,0,0,1
1780427034,0,8,0,8,0,0,97,3,319,1654,0,0,0,1
1780427035,0,5,1,3,0,3,97,3,320,1654,0,0,1,1
1780427037,0,5,1,9,0,0,96,3,320,1654,0,0,0,1
1780427038,0,5,1,4,0,0,97,5,320,1654,0,0,0,1
1780427039,0,5,1,9,0,0,96,8,320,1654,0,0,0,1
1780427040,0,5,1,6,0,0,96,7,320,1654,0,0,0,1
1780427041,0,8,1,4,0,0,97,0,320,1654,0,0,0,1
1780427042,0,8,1,9,0,0,96,7,320,1653,0,0,0,1
1780427043,1,1,1,4,0,0,97,0,320,1653,0,0,0,1
1780427044,0,5,1,3,0,0,97,1,320,1653,0,0,0,1
1780427045,0,8,1,6,0,0,96,1,320,1653,0,0,0,1
1780427046,1,1,1,3,0,3,96,2,320,1653,0,0,0,2
1780427047,0,5,0,8,0,0,97,6,314,1660,0,0,0,1
1780427048,0,3,1,9,0,0,97,1,315,1658,0,0,0,1
1780427049,0,8,1,1,0,0,97,1,316,1657,0,0,0,1
1780427050,0,3,1,6,0,0,97,0,316,1657,0,0,0,1
1780427051,0,5,1,3,0,0,96,3,316,1657,0,0,0,1
1780427052,0,5,1,1,0,0,97,3,316,1657,0,0,0,1
1780427053,0,5,1,1,0,0,97,3,316,1657,0,0,0,1
1780427054,0,0,1,1,0,0,97,8,316,1657,0,0,0,1
1780427055,0,5,1,9,0,0,96,5,317,1657,0,0,0,2
1780427056,0,3,1,6,0,0,97,0,318,1655,0,0,0,1
1780427057,0,5,1,1,0,0,97,3,305,1668,0,0,0,1
1780427058,0,5,0,8,0,0,98,1,306,1667,0,0,0,1
1780427060,0,3,1,3,0,0,97,0,307,1666,0,0,0,1
1780427061,0,5,1,3,0,0,97,6,307,1666,0,0,0,1
1780427062,1,0,1,8,0,0,95,8,307,1666,0,0,0,1
1780427063,0,0,2,1,0,0,96,8,307,1666,0,0,0,1
1780427064,0,8,1,6,0,0,96,8,307,1666,0,0,0,1
1780427065,0,3,1,6,0,0,96,8,308,1665,0,0,0,1
1780427066,0,0,0,8,0,0,97,8,308,1665,0,0,0,1
1780427067,0,3,1,1,0,0,97,3,305,1668,0,0,0,1
1780427068,1,1,0,8,0,0,97,3,307,1666,0,0,0,1
1780427069,0,8,1,6,0,0,96,8,307,1666,0,0,0,1
1780427070,0,3,1,1,0,0,98,1,308,1665,0,0,0,1
1780427071,0,8,1,9,0,3,95,2,311,1662,0,0,0,1
1780427072,0,8,1,3,0,0,97,1,311,1662,0,0,0,1
1780427073,0,5,1,1,0,0,97,6,311,1662,0,0,0,1
1780427074,0,5,1,1,0,0,96,8,311,1662,0,0,0,1
1780427075,0,5,1,1,0,0,97,6,311,1662,0,0,0,1
1780427076,0,5,1,1,0,0,97,0,308,1665,0,0,0,1
1780427077,0,3,1,6,0,0,97,1,310,1663,0,0,0,1
1780427078,0,5,1,3,0,0,97,0,310,1663,0,0,0,1
1780427079,0,3,0,8,0,0,98,1,310,1663,0,0,0,1
1780427081,0,5,0,8,0,0,97,3,311,1662,0,0,0,1
1780427082,0,8,0,8,0,0,97,1,311,1662,0,0,0,1
1780427083,0,5,1,6,0,0,96,8,315,1658,0,0,0,1
1780427084,0,8,1,0,0,0,97,1,315,1658,0,0,0,2
1780427085,0,5,1,6,0,0,97,4,315,1658,0,0,0,1
1780427086,0,2,0,2,0,0,99,3,315,1658,0,0,0,1
1780427087,0,3,0,0,0,0,99,7,315,1658,0,0,0,1
1780427088,0,0,0,0,0,0,100,0,316,1657,0,0,0,1
1780427089,0,0,0,3,0,0,99,7,316,1657,0,0,0,1
1780427090,0,0,0,0,0,0,100,0,316,1657,0,0,0,1
1780427091,0,0,0,3,0,0,99,7,317,1657,0,0,0,1
1780427092,0,0,0,0,0,0,100,0,317,1656,0,0,0,1
1780427093,0,3,0,5,0,0,99,0,317,1656,0,0,0,1
1780427094,0,0,0,8,0,0,99,0,317,1656,0,0,0,1
1780427095,0,8,2,7,0,0,95,7,317,1656,0,0,0,1
1780427096,1,1,2,7,0,0,95,5,317,1656,0,0,1,1
1780427097,1,1,2,1,0,0,94,9,317,1656,0,0,0,2
1780427098,0,8,3,0,0,0,95,4,309,1664,0,0,0,1
1780427099,0,8,2,1,0,0,95,7,309,1664,0,0,0,1
1780427101,1,1,1,1,0,0,96,2,310,1663,0,0,1,1
1780427102,0,8,1,6,0,0,96,2,311,1662,0,0,0,2
1780427103,0,5,2,5,0,3,95,9,311,1662,0,0,0,1
1780427104,1,1,2,4,0,0,95,1,311,1662,0,0,0,1
1780427105,1,1,2,1,0,0,94,4,312,1661,0,0,1,1
1780427106,1,4,1,9,0,0,95,9,312,1661,0,0,0,2
1780427107,0,3,2,4,0,0,94,9,312,1661,0,0,0,1
1780427108,1,3,2,9,0,3,94,4,312,1661,0,0,0,1
1780427109,0,8,2,5,0,0,95,6,313,1660,0,0,1,1
1780427110,0,8,2,7,0,0,95,6,313,1660,0,0,0,2
1780427111,1,1,2,2,0,0,95,6,315,1658,0,0,0,1
1780427112,1,9,1,9,0,0,95,4,315,1658,0,0,0,1
1780427113,0,5,3,3,0,0,94,5,316,1657,0,0,0,1
1780427114,0,8,2,4,0,0,95,4,318,1655,0,0,0,2
1780427115,0,8,1,9,0,0,96,4,319,1654,0,0,0,1
1780427116,1,1,2,2,0,0,95,6,319,1654,12,9,0,1
1780427117,0,5,2,7,0,3,95,7,319,1654,0,0,0,1
1780427118,0,5,2,5,0,0,95,6,321,1653,0,0,0,1
1780427119,0,6,1,7,0,0,96,1,322,1651,0,0,0,1
1780427120,0,5,1,9,0,0,96,2,324,1649,0,0,0,1
1780427122,1,1,2,2,0,0,95,9,324,1649,0,0,0,1
1780427123,0,5,1,6,0,0,96,7,325,1648,0,0,0,1
1780427124,0,8,1,6,0,0,95,9,328,1645,0,0,0,1
1780427125,0,5,2,5,0,0,95,6,330,1643,0,0,0,1
1780427126,0,5,2,2,0,0,96,2,333,1640,0,0,0,1
1780427127,0,8,3,3,0,3,94,3,335,1638,0,0,1,1
1780427128,1,1,2,9,0,0,95,7,336,1637,0,0,0,1
1780427129,0,3,1,6,0,0,96,8,337,1636,0,0,0,1
1780427130,0,8,2,2,0,0,95,4,337,1636,0,0,0,1
1780427131,0,8,1,4,0,0,96,4,338,1635,0,0,1,1
1780427132,1,1,1,6,0,0,95,9,338,1635,0,0,0,1
1780427133,1,6,2,1,0,0,94,7,339,1634,0,0,0,1
1780427134,0,8,1,9,0,0,95,4,339,1634,0,0,0,1
1780427135,1,1,1,9,0,0,95,4,339,1634,0,0,0,2
1780427136,0,3,2,7,0,0,95,4,340,1633,0,0,0,1
1780427137,0,8,1,6,0,0,96,5,341,1633,0,0,0,1
1780427138,1,1,1,4,0,0,96,7,341,1632,0,0,1,1
1780427139,0,5,2,2,0,0,95,7,342,1631,0,0,0,2
1780427140,1,3,2,2,0,0,95,4,342,1631,0,0,0,1
1780427141,0,5,1,4,0,3,96,2,342,1631,0,0,0,1
1780427143,0,5,1,9,0,0,95,7,342,1631,0,0,1,1
1780427144,1,1,2,2,0,0,96,2,346,1627,0,0,0,2
1780427145,1,6,1,9,0,0,95,2,346,1627,0,0,0,1
1780427146,0,8,1,9,0,0,95,4,342,1631,0,0,0,1
