StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:25.780166	1780427485.780166;00:00:00;00:00:00;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;
2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:25.780268	1780427485.780268;2026-06-02	14:11:26.782460	1780427486.782460;00:00:01;00:00:01;30;29.9401;29.9103;0;0;30;30;30;1;29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:001000;00:00:00:001000;00:00:00:012000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;29;0;0;0;0;0;0;0;0;;7;22;0;0;0;0;0;0;0;
2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:26.782559	1780427486.782559;2026-06-02	14:11:27.787532	1780427487.787532;00:00:01;00:00:02;30;29.8805;29.8805;0;0;30;60;60;1;30;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;59;0;0;0;0;0;0;0;0;;11;48;0;0;0;0;0;0;0;
2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:27.787666	1780427487.787666;2026-06-02	14:11:28.791751	1780427488.791751;00:00:01;00:00:03;30;29.8805;29.8805;0;0;30;90;90;0;31;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;90;0;0;0;0;0;0;0;0;;16;74;0;0;0;0;0;0;0;
2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:28.791818	1780427488.791818;2026-06-02	14:11:29.792595	1780427489.792595;00:00:01;00:00:04;30;30;29.9028;0;0;30;120;120;0;30;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:011000;00:00:00:012000;00:00:00:002000;00:00:00:003000;;120;0;0;0;0;0;0;0;0;;23;97;0;0;0;0;0;0;0;
2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:29.792714	1780427489.792714;2026-06-02	14:11:30.801638	1780427490.801638;00:00:01;00:00:05;30;29.7619;29.8686;0;0;30;150;150;0;30;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:011000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;150;0;0;0;0;0;0;0;0;;34;116;0;0;0;0;0;0;0;
2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:30.801704	1780427490.801704;2026-06-02	14:11:31.800530	1780427491.800530;00:00:00;00:00:06;30;30.0601;29.8954;0;0;30;180;180;0;30;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;179;1;0;0;0;0;0;0;0;;43;137;0;0;0;0;0;0;0;
2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:31.800599	1780427491.800599;2026-06-02	14:11:32.890744	1780427492.890744;00:00:01;00:00:07;30;27.5229;29.5317;0;0;30;210;210;0;30;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;208;2;0;0;0;0;0;0;0;;49;161;0;0;0;0;0;0;0;
2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:32.890845	1780427492.890845;2026-06-02	14:11:33.895367	1780427493.895367;00:00:01;00:00:08;30;32.8685;29.9409;0;0;33;243;243;1;32;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;241;2;0;0;0;0;0;0;0;;65;177;0;0;0;0;0;0;0;
2026-06-02	14:11:25.779109	1780427485.779109;2026-06-02	14:11:33.895504	1780427493.895504;2026-06-02	14:11:34.901371	1780427494.901371;00:00:01;00:00:09;30;29.8507;29.9276;0;0;30;273;273;0;31;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;271;2;0;0;0;0;0;0;0;;72;201;0;0;0;0;0;0;0;
