StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:35.521975	1780426835.521975;00:00:00;00:00:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;
2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:35.522155	1780426835.522155;2026-06-02	14:00:36.523585	1780426836.523585;00:00:01;00:00:01;5;3.996;3.99202;0;0;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:010000;00:00:00:010000;00:00:00:004000;00:00:00:004000;00:00:00:018000;00:00:00:018000;00:00:00:005000;00:00:00:005000;;3;1;0;0;0;0;0;0;0;;0;4;0;0;0;0;0;0;0;
2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:36.523712	1780426836.523712;2026-06-02	14:00:37.527196	1780426837.527196;00:00:01;00:00:02;5;5.98205;4.98504;0;0;6;10;10;1;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:008000;00:00:00:002000;00:00:00:003000;00:00:00:012000;00:00:00:014000;00:00:00:002000;00:00:00:004000;;8;1;0;0;0;0;0;0;0;;1;8;0;0;0;0;0;0;0;
2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:37.527297	1780426837.527297;2026-06-02	14:00:38.531404	1780426838.531404;00:00:01;00:00:03;5;4.98008;4.98339;0;0;5;15;15;1;5;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:007000;00:00:00:002000;00:00:00:003000;00:00:00:013000;00:00:00:014000;00:00:00:002000;00:00:00:004000;;14;1;0;0;0;0;0;0;0;;1;13;0;0;0;0;0;0;0;
2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:38.531466	1780426838.531466;2026-06-02	14:00:39.535639	1780426839.535639;00:00:01;00:00:04;5;4.98008;4.98132;0;0;5;20;20;0;6;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:006000;00:00:00:000000;00:00:00:003000;00:00:00:011000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;19;1;0;0;0;0;0;0;0;;3;17;0;0;0;0;0;0;0;
2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:39.535720	1780426839.535720;2026-06-02	14:00:40.539144	1780426840.539144;00:00:01;00:00:05;5;4.98504;4.98206;0;0;5;25;25;0;5;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:006000;00:00:00:003000;00:00:00:003000;00:00:00:012000;00:00:00:013000;00:00:00:002000;00:00:00:003000;;24;1;0;0;0;0;0;0;0;;4;21;0;0;0;0;0;0;0;
2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:40.539270	1780426840.539270;2026-06-02	14:00:41.542989	1780426841.542989;00:00:01;00:00:06;5;4.98504;4.98173;0;0;5;30;30;0;5;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;29;1;0;0;0;0;0;0;0;;5;25;0;0;0;0;0;0;0;
2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:41.543042	1780426841.543042;2026-06-02	14:00:42.548948	1780426842.548948;00:00:01;00:00:07;5;4.97512;4.98008;0;0;5;35;35;0;5;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:011000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;34;1;0;0;0;0;0;0;0;;7;28;0;0;0;0;0;0;0;
2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:42.549035	1780426842.549035;2026-06-02	14:00:43.551193	1780426843.551193;00:00:01;00:00:08;5;4.99002;4.98132;0;0;5;40;40;0;5;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:003000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:004000;00:00:00:003000;;39;1;0;0;0;0;0;0;0;;9;31;0;0;0;0;0;0;0;
2026-06-02	14:00:35.520609	1780426835.520609;2026-06-02	14:00:43.551255	1780426843.551255;2026-06-02	14:00:44.557074	1780426844.557074;00:00:01;00:00:09;5;4.97512;4.98008;0;0;5;45;45;0;5;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:005000;00:00:00:003000;;44;1;0;0;0;0;0;0;0;;11;34;0;0;0;0;0;0;0;
