StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:25.239450	1780441045.239450;2026-06-02	17:57:26.243788	1780441046.243788;00:00:01;00:00:10;10;9.96016;9.95917;0;0;10;100;100;0;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:002000;00:00:00:003000;;99;1;0;0;0;0;0;0;0;;11;89;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:26.243884	1780441046.243884;2026-06-02	17:57:27.250680	1780441047.250680;00:00:01;00:00:11;10;9.94036;9.95655;0;0;10;110;110;0;10;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:007000;00:00:00:006000;00:00:00:001000;00:00:00:002000;00:00:00:014000;00:00:00:013000;00:00:00:004000;00:00:00:003000;;109;1;0;0;0;0;0;0;0;;13;97;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:27.250783	1780441047.250783;2026-06-02	17:57:28.256381	1780441048.256381;00:00:01;00:00:12;10;9.95025;9.95603;0;0;10;120;120;0;10;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:004000;00:00:00:003000;;119;1;0;0;0;0;0;0;0;;14;106;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:28.256547	1780441048.256547;2026-06-02	17:57:29.259016	1780441049.259016;00:00:01;00:00:13;10;9.98004;9.95711;0;0;10;130;130;0;10;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:002000;00:00:00:003000;;129;1;0;0;0;0;0;0;0;;15;115;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:29.259112	1780441049.259112;2026-06-02	17:57:30.260301	1780441050.260301;00:00:01;00:00:14;10;9.99001;9.95945;0;0;10;140;140;0;10;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:001000;00:00:00:002000;00:00:00:014000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;139;1;0;0;0;0;0;0;0;;16;124;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:30.260382	1780441050.260382;2026-06-02	17:57:31.267839	1780441051.267839;00:00:01;00:00:15;10;9.93049;9.95685;0;0;10;150;150;0;10;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008000;00:00:00:006000;00:00:00:003000;00:00:00:002000;00:00:00:016000;00:00:00:013000;00:00:00:008000;00:00:00:004000;;147;3;0;0;0;0;0;0;0;;16;134;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:31.267923	1780441051.267923;2026-06-02	17:57:32.272185	1780441052.272185;00:00:01;00:00:16;10;9.96016;9.95706;0;0;10;160;160;0;10;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:006000;00:00:00:001000;00:00:00:002000;00:00:00:011000;00:00:00:013000;00:00:00:002000;00:00:00:004000;;157;3;0;0;0;0;0;0;0;;19;141;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:32.272258	1780441052.272258;2026-06-02	17:57:33.276395	1780441053.276395;00:00:01;00:00:17;10;9.96016;9.95724;0;0;10;170;170;0;10;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:006000;00:00:00:001000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:003000;00:00:00:004000;;167;3;0;0;0;0;0;0;0;;20;150;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:33.276457	1780441053.276457;2026-06-02	17:57:34.279728	1780441054.279728;00:00:01;00:00:18;10;9.97009;9.9574;0;0;10;180;180;0;10;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:013000;00:00:00:002000;00:00:00:004000;;177;3;0;0;0;0;0;0;0;;22;158;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:34.279795	1780441054.279795;2026-06-02	17:57:35.284255	1780441055.284255;00:00:01;00:00:19;10;9.96016;9.95755;0;0;10;190;190;0;10;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:011000;00:00:00:013000;00:00:00:003000;00:00:00:004000;;187;3;0;0;0;0;0;0;0;;26;164;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:35.284384	1780441055.284384;2026-06-02	17:57:36.291121	1780441056.291121;00:00:01;00:00:20;10;9.94036;9.95619;0;0;10;200;200;0;10;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:004000;00:00:00:004000;;197;3;0;0;0;0;0;0;0;;29;171;0;0;0;0;0;0;0;
2026-06-02	17:57:16.202530	1780441036.202530;2026-06-02	17:57:36.291204	1780441056.291204;2026-06-02	17:57:37.295736	1780441057.295736;00:00:01;00:00:21;10;9.96016;9.95591;0;0;10;210;210;0;10;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:014000;00:00:00:013000;00:00:00:002000;00:00:00:004000;;207;3;0;0;0;0;0;0;0;;29;181;0;0;0;0;0;0;0;
