StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:25.313024	1780441105.313024;2026-06-02	17:58:26.319854	1780441106.319854;00:00:01;00:00:10;10;9.94036;9.9552;0;0;10;100;100;0;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:014000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;99;1;0;0;0;0;0;0;0;;17;83;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:26.319997	1780441106.319997;2026-06-02	17:58:27.321240	1780441107.321240;00:00:01;00:00:11;10;9.99001;9.95836;0;0;10;110;110;0;10;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;109;1;0;0;0;0;0;0;0;;18;92;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:27.321349	1780441107.321349;2026-06-02	17:58:28.328023	1780441108.328023;00:00:01;00:00:12;10;9.94036;9.95603;0;0;10;120;120;0;10;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:001000;00:00:00:003000;;119;1;0;0;0;0;0;0;0;;18;102;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:28.328090	1780441108.328090;2026-06-02	17:58:29.329491	1780441109.329491;00:00:01;00:00:13;10;9.99001;9.95863;0;0;10;130;130;0;10;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;128;2;0;0;0;0;0;0;0;;19;111;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:29.329577	1780441109.329577;2026-06-02	17:58:30.336151	1780441110.336151;00:00:01;00:00:14;10;9.94036;9.95662;0;0;10;140;140;0;10;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:013000;00:00:00:004000;00:00:00:003000;;137;3;0;0;0;0;0;0;0;;22;118;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:30.336258	1780441110.336258;2026-06-02	17:58:31.344191	1780441111.344191;00:00:01;00:00:15;10;9.93049;9.95421;0;0;10;150;150;0;10;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:004000;00:00:00:003000;;146;4;0;0;0;0;0;0;0;;25;125;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:31.344302	1780441111.344302;2026-06-02	17:58:32.344046	1780441112.344046;00:00:00;00:00:16;10;10.01;9.95706;0;0;10;160;160;0;10;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;156;4;0;0;0;0;0;0;0;;27;133;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:32.344217	1780441112.344217;2026-06-02	17:58:33.348054	1780441113.348054;00:00:01;00:00:17;10;9.97009;9.95724;0;0;10;170;170;0;10;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:012000;00:00:00:013000;00:00:00:004000;00:00:00:003000;;166;4;0;0;0;0;0;0;0;;31;139;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:33.348228	1780441113.348228;2026-06-02	17:58:34.352432	1780441114.352432;00:00:01;00:00:18;10;9.96016;9.9574;0;0;10;180;180;0;10;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;176;4;0;0;0;0;0;0;0;;33;147;0;0;0;0;0;0;0;
2026-06-02	17:58:16.274694	1780441096.274694;2026-06-02	17:58:34.352596	1780441114.352596;2026-06-02	17:58:35.360089	1780441115.360089;00:00:01;00:00:19;10;9.93049;9.95546;0;0;10;190;190;0;10;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;186;4;0;0;0;0;0;0;0;;35;155;0;0;0;0;0;0;0;
