StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	15:38:06.545912	1780432686.545912;2026-06-02	15:38:06.545912	1780432686.545912;2026-06-02	15:38:06.548456	1780432686.548456;00:00:00;00:00:00;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;
2026-06-02	15:38:06.545912	1780432686.545912;2026-06-02	15:38:06.548702	1780432686.548702;2026-06-02	15:39:06.551935	1780432746.551935;00:01:00;00:01:00;20;6.66633;6.666;0;0;400;400;400;200;0;0;200;200;0;0;200;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;2000;0;0;201;201;0;0;0;0;1;1;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:31:530000;00:00:31:530000;00:00:00:012000;00:00:00:012000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;200;
2026-06-02	15:38:06.545912	1780432686.545912;2026-06-02	15:39:06.552106	1780432746.552106;2026-06-02	15:39:19.737344	1780432759.737344;00:00:13;00:01:13;20;0;5.46515;0;0;0;400;400;0;0;0;200;400;0;0;200;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;200;401;0;0;0;0;0;1;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:31:537000;00:00:31:533000;00:00:00:030000;00:00:00:023000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;400;
2026-06-02	15:38:06.545912	1780432686.545912;2026-06-02	15:39:19.737400	1780432759.737400;2026-06-02	15:39:19.738791	1780432759.738791;00:00:00;00:01:13;20;0;5.46508;0;0;0;400;400;0;0;0;0;400;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;401;0;0;0;0;0;1;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:31:533000;00:00:00:000000;00:00:00:023000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;400;
