StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:48.845108	1780431948.845108;00:00:00;00:00:00;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;
2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:48.845311	1780431948.845311;2026-06-02	15:25:49.847644	1780431949.847644;00:00:01;00:00:01;40;38.9222;38.8446;0;0;39;39;39;0;39;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:002000;00:00:00:002000;;39;0;0;0;0;0;0;0;0;;3;36;0;0;0;0;0;0;0;
2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:49.847748	1780431949.847748;2026-06-02	15:25:50.851351	1780431950.851351;00:00:01;00:00:02;40;40.8774;39.8406;0;0;41;80;80;1;40;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:002000;00:00:00:002000;;79;0;0;0;0;0;0;0;0;;9;70;0;0;0;0;0;0;0;
2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:50.851456	1780431950.851456;2026-06-02	15:25:51.855250	1780431951.855250;00:00:01;00:00:03;40;39.8804;39.8406;0;0;40;120;120;1;40;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:002000;00:00:00:002000;;120;0;0;0;0;0;0;0;0;;15;104;0;0;0;0;0;0;0;
2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:51.855317	1780431951.855317;2026-06-02	15:25:52.860468	1780431952.860468;00:00:01;00:00:04;40;39.801;39.8307;0;0;40;160;160;1;40;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:012000;00:00:00:002000;00:00:00:002000;;160;0;0;0;0;0;0;0;0;;19;140;0;0;0;0;0;0;0;
2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:52.860545	1780431952.860545;2026-06-02	15:25:53.864470	1780431953.864470;00:00:01;00:00:05;40;39.8804;39.8327;0;0;40;200;200;0;41;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:003000;00:00:00:002000;;199;1;0;0;0;0;0;0;0;;27;173;0;0;0;0;0;0;0;
2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:53.864514	1780431953.864514;2026-06-02	15:25:54.867984	1780431954.867984;00:00:01;00:00:06;40;39.8804;39.8406;0;0;40;240;240;0;40;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:014000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;237;3;0;0;0;0;0;0;0;;30;210;0;0;0;0;0;0;0;
2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:54.868042	1780431954.868042;2026-06-02	15:25:55.872560	1780431955.872560;00:00:01;00:00:07;40;39.8406;39.835;0;0;40;280;280;0;40;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:013000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;277;3;0;0;0;0;0;0;0;;38;242;0;0;0;0;0;0;0;
2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:55.872665	1780431955.872665;2026-06-02	15:25:56.875620	1780431956.875620;00:00:01;00:00:08;40;40.9182;39.9651;0;0;41;321;321;1;40;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;313;7;0;0;0;0;0;0;0;;41;279;0;0;0;0;0;0;0;
2026-06-02	15:25:48.843011	1780431948.843011;2026-06-02	15:25:56.875764	1780431956.875764;2026-06-02	15:25:57.879385	1780431957.879385;00:00:01;00:00:09;40;39.8804;39.9513;0;0;40;361;361;1;40;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:012000;00:00:00:013000;00:00:00:002000;00:00:00:003000;;354;7;0;0;0;0;0;0;0;;47;313;0;0;0;0;0;0;0;
