StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:08.670028	1780431428.670028;00:00:00;00:00:00;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;
2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:08.670140	1780431428.670140;2026-06-02	15:17:09.671999	1780431429.671999;00:00:01;00:00:01;15;13.986;13.9581;0;0;14;14;14;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:002000;00:00:00:002000;;14;0;0;0;0;0;0;0;0;;1;13;0;0;0;0;0;0;0;
2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:09.672090	1780431429.672090;2026-06-02	15:17:10.675850	1780431430.675850;00:00:01;00:00:02;15;15.9521;14.9477;0;0;16;30;30;1;15;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:006000;00:00:00:006000;00:00:00:003000;00:00:00:002000;00:00:00:013000;00:00:00:012000;00:00:00:002000;00:00:00:002000;;28;1;0;0;0;0;0;0;0;;2;27;0;0;0;0;0;0;0;
2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:10.675927	1780431430.675927;2026-06-02	15:17:11.839823	1780431431.839823;00:00:01;00:00:03;15;14.6174;14.8218;0;0;17;47;47;3;15;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:006000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:005000;00:00:00:003000;;43;1;0;0;0;0;0;0;0;;6;38;0;0;0;0;0;0;0;
2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:11.839942	1780431431.839942;2026-06-02	15:17:12.846243	1780431432.846243;00:00:01;00:00:04;15;14.9105;14.8396;0;0;15;62;62;0;18;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:003000;00:00:00:003000;;60;2;0;0;0;0;0;0;0;;8;54;0;0;0;0;0;0;0;
2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:12.846334	1780431432.846334;2026-06-02	15:17:13.851729	1780431433.851729;00:00:01;00:00:05;15;14.9254;14.8563;0;0;15;77;77;0;15;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;00:00:00:004000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;75;2;0;0;0;0;0;0;0;;12;65;0;0;0;0;0;0;0;
2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:13.851812	1780431433.851812;2026-06-02	15:17:14.857563	1780431434.857563;00:00:01;00:00:06;15;14.9254;14.8651;0;0;15;92;92;0;15;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:004000;00:00:00:003000;;89;3;0;0;0;0;0;0;0;;14;78;0;0;0;0;0;0;0;
2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:14.857835	1780431434.857835;2026-06-02	15:17:15.856676	1780431435.856676;00:00:00;00:00:07;15;15.0301;14.8859;0;0;15;107;107;0;15;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:013000;00:00:00:001000;00:00:00:003000;;104;3;0;0;0;0;0;0;0;;14;93;0;0;0;0;0;0;0;
2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:15.856813	1780431435.856813;2026-06-02	15:17:16.864835	1780431436.864835;00:00:01;00:00:08;15;14.881;14.8853;0;0;15;122;122;0;15;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;00:00:00:004000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:012000;00:00:00:013000;00:00:00:002000;00:00:00:003000;;119;3;0;0;0;0;0;0;0;;17;105;0;0;0;0;0;0;0;
2026-06-02	15:17:08.668129	1780431428.668129;2026-06-02	15:17:16.864924	1780431436.864924;2026-06-02	15:17:17.869285	1780431437.869285;00:00:01;00:00:09;15;14.9402;14.8897;0;0;15;137;137;0;15;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;00:00:00:006000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:002000;00:00:00:003000;;134;3;0;0;0;0;0;0;0;;19;118;0;0;0;0;0;0;0;
