StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:28.753159	1780431688.753159;00:00:00;00:00:00;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;
2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:28.753322	1780431688.753322;2026-06-02	15:21:29.752593	1780431689.752593;00:00:00;00:00:01;25;24.024;23.976;0;0;24;24;24;0;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:002000;00:00:00:002000;;24;0;0;0;0;0;0;0;0;;4;20;0;0;0;0;0;0;0;
2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:29.752650	1780431689.752650;2026-06-02	15:21:30.759189	1780431690.759189;00:00:01;00:00:02;25;25.8449;24.9004;0;0;26;50;50;1;25;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:003000;00:00:00:002000;;49;0;0;0;0;0;0;0;0;;8;41;0;0;0;0;0;0;0;
2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:30.759262	1780431690.759262;2026-06-02	15:21:31.763168	1780431691.763168;00:00:01;00:00:03;25;24.9252;24.9004;0;0;25;75;75;1;25;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:002000;00:00:00:002000;;74;0;0;0;0;0;0;0;0;;12;62;0;0;0;0;0;0;0;
2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:31.763231	1780431691.763231;2026-06-02	15:21:32.768297	1780431692.768297;00:00:01;00:00:04;25;24.8756;24.8942;0;0;25;100;100;1;25;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:001000;00:00:00:002000;00:00:00:013000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;100;0;0;0;0;0;0;0;0;;16;83;0;0;0;0;0;0;0;
2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:32.768365	1780431692.768365;2026-06-02	15:21:33.773396	1780431693.773396;00:00:01;00:00:05;25;24.8756;24.8905;0;0;25;125;125;0;26;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;125;0;0;0;0;0;0;0;0;;21;104;0;0;0;0;0;0;0;
2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:33.773451	1780431693.773451;2026-06-02	15:21:34.779969	1780431694.779969;00:00:01;00:00:06;25;24.8509;24.8797;0;0;25;150;150;0;25;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;150;0;0;0;0;0;0;0;0;;24;126;0;0;0;0;0;0;0;
2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:34.780087	1780431694.780087;2026-06-02	15:21:35.784721	1780431695.784721;00:00:01;00:00:07;25;24.9004;24.8827;0;0;25;175;175;0;25;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:002000;00:00:00:003000;;175;0;0;0;0;0;0;0;0;;28;147;0;0;0;0;0;0;0;
2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:35.784786	1780431695.784786;2026-06-02	15:21:36.787493	1780431696.787493;00:00:01;00:00:08;25;24.9501;24.888;0;0;25;200;200;0;25;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:012000;00:00:00:012000;00:00:00:003000;00:00:00:003000;;200;0;0;0;0;0;0;0;0;;33;167;0;0;0;0;0;0;0;
2026-06-02	15:21:28.750879	1780431688.750879;2026-06-02	15:21:36.787557	1780431696.787557;2026-06-02	15:21:37.791448	1780431697.791448;00:00:01;00:00:09;25;24.9252;24.8894;0;0;25;225;225;0;25;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:005000;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:012000;00:00:00:002000;00:00:00:003000;;225;0;0;0;0;0;0;0;0;;34;191;0;0;0;0;0;0;0;
