StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:21.046664	1780440801.046664;00:00:00;00:00:00;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;
2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:21.046786	1780440801.046786;2026-06-02	17:53:22.047860	1780440802.047860;00:00:01;00:00:01;160;158.841;158.367;0;0;159;159;159;2;157;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:004000;00:00:00:004000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:010000;00:00:00:003000;00:00:00:003000;;157;1;0;0;0;0;0;0;0;;68;89;0;0;0;0;0;0;0;
2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:22.047932	1780440802.047932;2026-06-02	17:53:23.052096	1780440803.052096;00:00:01;00:00:02;160;160.359;159.363;0;0;161;320;320;2;161;318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:004000;00:00:00:004000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:010000;00:00:00:003000;00:00:00:003000;;317;2;0;0;0;0;0;0;0;;139;179;0;0;0;0;0;0;0;
2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:23.052164	1780440803.052164;2026-06-02	17:53:24.055239	1780440804.055239;00:00:01;00:00:03;160;160.518;159.748;0;0;161;481;481;1;162;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:004000;00:00:00:004000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:010000;00:00:00:003000;00:00:00:003000;;477;3;0;0;0;0;0;0;0;;214;266;0;0;0;0;0;0;0;
2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:24.055300	1780440804.055300;2026-06-02	17:53:25.059050	1780440805.059050;00:00:01;00:00:04;160;159.521;159.651;0;0;160;641;641;1;160;640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:004000;00:00:00:004000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:010000;00:00:00:003000;00:00:00:003000;;637;4;0;0;0;0;0;0;0;;299;341;0;0;0;0;0;0;0;
2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:25.059138	1780440805.059138;2026-06-02	17:53:26.063230	1780440806.063230;00:00:01;00:00:05;160;160.359;159.793;0;0;161;802;802;2;160;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:004000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:010000;00:00:00:003000;00:00:00:003000;;798;4;0;0;0;0;0;0;0;;368;432;0;0;0;0;0;0;0;
2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:26.063288	1780440806.063288;2026-06-02	17:53:27.067560	1780440807.067560;00:00:01;00:00:06;160;160.359;159.887;0;0;161;963;963;2;161;961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:004000;00:00:00:004000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:010000;00:00:00:002000;00:00:00:003000;;957;5;0;0;0;0;0;0;0;;439;522;0;0;0;0;0;0;0;
2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:27.067658	1780440807.067658;2026-06-02	17:53:28.072076	1780440808.072076;00:00:01;00:00:07;160;159.363;159.789;0;0;160;1123;1123;1;161;1122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:004000;00:00:00:004000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:010000;00:00:00:003000;00:00:00:003000;;1117;6;0;0;0;0;0;0;0;;520;602;0;0;0;0;0;0;0;
2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:28.072125	1780440808.072125;2026-06-02	17:53:29.076922	1780440809.076922;00:00:01;00:00:08;160;160.359;159.841;0;0;161;1284;1284;1;161;1283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:004000;00:00:00:004000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:010000;00:00:00:003000;00:00:00:003000;;1277;6;0;0;0;0;0;0;0;;599;684;0;0;0;0;0;0;0;
2026-06-02	17:53:21.043725	1780440801.043725;2026-06-02	17:53:29.076991	1780440809.076991;2026-06-02	17:53:30.085030	1780440810.085030;00:00:01;00:00:09;160;159.722;159.827;0;0;161;1445;1445;1;161;1444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:004000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:010000;00:00:00:003000;00:00:00:003000;;1439;6;0;0;0;0;0;0;0;;682;762;0;0;0;0;0;0;0;
