StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_<500;ResponseTimeRepartition1_<1000;ResponseTimeRepartition1_<2000;ResponseTimeRepartition1_>=2000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_<30000;CallLengthRepartition_>=30000;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:15.131422	1780440915.131422;2026-06-02	17:55:16.137415	1780440916.137415;00:00:01;00:00:10;200;199.005;199.761;0;0;200;2007;2007;1;202;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:001000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:002000;00:00:00:002000;;2001;6;0;0;0;0;0;0;0;;1271;735;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:16.137463	1780440916.137463;2026-06-02	17:55:17.140795	1780440917.140795;00:00:01;00:00:11;200;202.393;199.982;0;0;203;2210;2210;4;200;2206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:009000;00:00:00:003000;00:00:00:002000;;2201;7;0;0;0;0;0;0;0;;1355;851;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:17.140864	1780440917.140864;2026-06-02	17:55:18.147190	1780440918.147190;00:00:01;00:00:12;200;198.807;199.884;0;0;200;2410;2410;2;202;2408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:009000;00:00:00:003000;00:00:00:002000;;2402;7;0;0;0;0;0;0;0;;1457;951;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:18.147272	1780440918.147272;2026-06-02	17:55:19.152615	1780440919.152615;00:00:01;00:00:13;200;200;199.878;0;0;201;2611;2611;3;200;2608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:010000;00:00:00:009000;00:00:00:003000;00:00:00:002000;;2598;13;0;0;0;0;0;0;0;;1563;1045;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:19.152695	1780440919.152695;2026-06-02	17:55:20.155536	1780440920.155536;00:00:01;00:00:14;200;199.601;199.858;0;0;200;2811;2811;1;202;2810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:003000;00:00:00:002000;;2798;13;0;0;0;0;0;0;0;;1681;1129;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:20.155585	1780440920.155585;2026-06-02	17:55:21.159330	1780440921.159330;00:00:01;00:00:15;200;200.399;199.881;0;0;201;3012;3012;1;201;3011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:003000;00:00:00:002000;;2996;16;0;0;0;0;0;0;0;;1804;1207;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:21.159402	1780440921.159402;2026-06-02	17:55:22.163071	1780440922.163071;00:00:01;00:00:16;200;200.399;199.9;0;0;201;3213;3213;2;200;3211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:003000;00:00:00:002000;;3197;16;0;0;0;0;0;0;0;;1928;1283;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:22.163144	1780440922.163144;2026-06-02	17:55:23.165958	1780440923.165958;00:00:01;00:00:17;200;200.599;199.93;0;0;201;3414;3414;4;199;3410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:003000;00:00:00:002000;;3396;16;0;0;0;0;0;0;0;;2038;1372;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:23.166052	1780440923.166052;2026-06-02	17:55:24.168933	1780440924.168933;00:00:01;00:00:18;200;201.597;200.011;0;0;202;3616;3616;3;203;3613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:003000;00:00:00:002000;;3597;16;0;0;0;0;0;0;0;;2159;1454;0;0;0;0;0;0;0;
2026-06-02	17:55:06.089558	1780440906.089558;2026-06-02	17:55:24.169178	1780440924.169178;2026-06-02	17:55:25.173488	1780440925.173488;00:00:01;00:00:19;200;198.207;199.916;0;0;199;3815;3815;3;199;3812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:003000;00:00:00:003000;00:00:00:002000;00:00:00:002000;00:00:00:009000;00:00:00:009000;00:00:00:003000;00:00:00:003000;;3799;16;0;0;0;0;0;0;0;;2270;1542;0;0;0;0;0;0;0;
